route_id,stop_sequence,stop_id,latitude,longitude,distance_from_prev_km,road_type,planned_arrival,actual_arrival,time_window_open,time_window_close,planned_service_min,actual_service_min,planned_travel_min,actual_travel_min,delay_at_stop_min,missed_time_window,delay_probability,package_count,package_weight_kg
RT-0059,3,STP-00479,39.768282,37.25413,16.43,highway,2025-06-12 08:16:00,2025-06-12 08:24:00,2025-06-12 07:47:00,2025-06-12 10:09:00,14.7,15.4,22.8,26.1,8.0,0,0.31,15,111.2
RT-0059,4,STP-00480,39.264974,37.18625,22.38,highway,2025-06-12 09:02:54,2025-06-12 09:12:18,2025-06-12 08:48:54,2025-06-12 10:38:54,10.8,10.7,32.2,40.9,9.4,0,0.209,12,149.3
RT-0059,5,STP-00481,39.241962,37.061085,19.66,highway,2025-06-12 09:37:54,2025-06-12 09:48:00,2025-06-12 09:18:54,2025-06-12 11:01:54,16.9,16.8,24.2,30.5,10.1,0,0.251,10,55.4
RT-0060,1,STP-00482,39.8923,37.195918,5.72,rural,2025-06-12 10:07:24,2025-06-12 10:02:24,2025-06-12 09:43:24,2025-06-12 11:20:24,11.7,11.3,7.4,10.5,-5.0,0,0.358,10,148.7
RT-0060,2,STP-00483,39.716259,36.873659,16.81,rural,2025-06-12 10:32:42,2025-06-12 10:31:18,2025-06-12 10:04:42,2025-06-12 12:28:42,10.3,11.8,13.6,13.9,-1.4,0,0.207,5,135.0
RT-0060,3,STP-00484,39.533377,37.112315,7.24,rural,2025-06-12 10:52:42,2025-06-12 10:47:42,2025-06-12 10:40:42,2025-06-12 11:33:42,7.2,8.8,9.7,12.9,-5.0,0,0.148,7,166.5
RT-0060,4,STP-00485,39.863474,37.312202,14.58,rural,2025-06-12 11:12:18,2025-06-12 11:09:06,2025-06-12 10:42:18,2025-06-12 12:36:18,10.9,10.8,12.4,14.6,-3.2,0,0.167,5,118.9
RT-0060,5,STP-00486,39.222825,36.909788,6.58,rural,2025-06-12 11:25:18,2025-06-12 11:25:06,2025-06-12 10:59:18,2025-06-12 12:10:18,11.9,9.8,2.1,1.2,-0.2,0,0.224,12,105.1
RT-0060,6,STP-00487,39.893714,37.012282,23.28,rural,2025-06-12 12:12:18,2025-06-12 12:18:54,2025-06-12 12:01:18,2025-06-12 13:48:18,6.7,8.3,35.1,33.7,6.6,0,0.194,6,116.5
RT-0060,7,STP-00488,39.20146,37.183276,20.41,rural,2025-06-12 12:47:42,2025-06-12 12:54:54,2025-06-12 12:28:42,2025-06-12 13:44:42,5.7,8.7,28.7,28.0,7.2,0,0.027,15,64.5
RT-0060,8,STP-00489,39.645522,37.333175,3.98,rural,2025-06-12 12:53:54,2025-06-12 12:58:30,2025-06-12 12:28:54,2025-06-12 14:40:54,11.8,12.6,0.5,1.2,4.6,0,0.267,6,157.4
RT-0060,9,STP-00490,39.669311,37.110167,6.28,rural,2025-06-12 13:12:54,2025-06-12 13:16:18,2025-06-12 12:55:54,2025-06-12 14:32:54,14.4,14.9,7.2,6.4,3.4,0,0.111,10,84.9
RT-0060,10,STP-00491,39.334699,37.233093,4.95,rural,2025-06-12 13:33:48,2025-06-12 13:41:18,2025-06-12 13:06:48,2025-06-12 15:25:48,14.5,16.3,6.5,7.9,7.5,0,0.231,13,142.9
RT-0060,11,STP-00492,39.344063,37.380783,4.16,rural,2025-06-12 13:50:24,2025-06-12 13:57:48,2025-06-12 13:23:24,2025-06-12 14:43:24,12.1,11.7,2.1,3.5,7.4,0,0.336,15,8.6
RT-0061,1,STP-00493,39.801754,37.022168,4.86,mountain,2025-06-13 07:01:30,2025-06-13 07:00:36,2025-06-13 06:51:30,2025-06-13 08:14:30,13.8,14.6,1.5,-0.4,-0.9,0,0.103,8,173.1
RT-0061,2,STP-00494,39.24124,37.472786,5.52,mountain,2025-06-13 07:24:24,2025-06-13 07:26:12,2025-06-13 07:10:24,2025-06-13 08:33:24,7.2,6.3,9.1,12.0,1.8,0,0.073,5,154.8
RT-0061,3,STP-00495,39.617903,36.965544,18.69,mountain,2025-06-13 07:53:24,2025-06-13 07:56:06,2025-06-13 07:31:24,2025-06-13 08:38:24,7.1,7.6,21.8,23.2,2.7,0,0.203,15,68.2
RT-0061,4,STP-00496,39.820309,36.988412,14.1,mountain,2025-06-13 08:21:12,2025-06-13 08:21:18,2025-06-13 07:56:12,2025-06-13 08:54:12,9.8,10.6,20.7,19.5,0.1,0,0.385,9,84.4
RT-0061,5,STP-00497,39.748017,36.899657,17.85,mountain,2025-06-13 08:52:36,2025-06-13 09:00:18,2025-06-13 08:28:36,2025-06-13 09:32:36,16.8,14.9,21.6,22.9,7.7,0,0.216,5,115.8
RT-0061,6,STP-00498,39.657141,36.917167,6.7,mountain,2025-06-13 09:17:48,2025-06-13 09:33:48,2025-06-13 09:07:48,2025-06-13 10:46:48,19.4,18.7,8.4,11.1,16.0,0,0.024,9,93.1
RT-0062,1,STP-00499,39.573863,36.848955,9.01,mountain,2025-06-13 08:10:48,2025-06-13 08:18:18,2025-06-13 07:42:48,2025-06-13 09:45:48,20.0,21.2,10.8,16.1,7.5,0,0.036,14,128.3
RT-0062,2,STP-00500,39.677471,37.039845,18.37,mountain,2025-06-13 08:56:42,2025-06-13 08:51:54,2025-06-13 08:27:42,2025-06-13 10:30:42,20.0,19.5,25.9,40.8,-4.8,0,0.105,15,89.2
RT-0062,3,STP-00501,39.65251,36.801433,19.56,mountain,2025-06-13 09:36:36,2025-06-13 09:39:54,2025-06-13 09:07:36,2025-06-13 10:48:36,19.7,20.0,19.9,33.1,3.3,0,0.191,6,46.1
RT-0062,4,STP-00502,39.655887,37.177055,22.83,mountain,2025-06-13 10:21:18,2025-06-13 10:20:00,2025-06-13 09:59:18,2025-06-13 11:59:18,18.4,20.4,25.0,41.3,-1.3,0,0.357,12,100.4
RT-0062,5,STP-00503,39.687921,36.805902,20.95,mountain,2025-06-13 11:02:24,2025-06-13 11:06:30,2025-06-13 10:41:24,2025-06-13 12:21:24,19.6,22.7,22.7,35.8,4.1,0,0.185,7,166.4
RT-0062,6,STP-00504,39.412225,37.302467,23.6,mountain,2025-06-13 11:47:00,2025-06-13 11:52:42,2025-06-13 11:26:00,2025-06-13 12:41:00,5.3,6.8,25.0,40.1,5.7,0,0.094,5,137.7
RT-0063,1,STP-00505,39.598372,37.145808,24.28,mountain,2025-06-13 08:34:48,2025-06-13 08:36:06,2025-06-13 08:18:48,2025-06-13 10:25:48,15.6,18.1,34.8,52.1,1.3,0,0.221,10,45.8
RT-0063,2,STP-00506,39.359576,37.166156,17.52,mountain,2025-06-13 09:04:30,2025-06-13 09:01:54,2025-06-13 08:52:30,2025-06-13 09:50:30,13.5,16.1,14.1,22.3,-2.6,0,0.313,2,119.7
RT-0063,3,STP-00507,39.67117,37.255021,7.22,mountain,2025-06-13 09:19:54,2025-06-13 09:14:54,2025-06-13 08:52:54,2025-06-13 10:47:54,15.4,15.4,1.9,5.1,-5.0,0,0.342,9,124.8
RT-0063,4,STP-00508,39.357184,36.994553,10.11,mountain,2025-06-13 09:50:18,2025-06-13 09:46:30,2025-06-13 09:29:18,2025-06-13 11:26:18,6.8,2.7,15.0,24.1,-3.8,0,0.168,9,96.0
RT-0063,5,STP-00509,39.374989,36.915137,12.87,mountain,2025-06-13 10:15:48,2025-06-13 10:16:18,2025-06-13 09:58:48,2025-06-13 12:13:48,6.2,6.6,18.7,29.0,0.5,0,0.124,10,162.5
RT-0063,6,STP-00510,39.871162,37.382762,16.77,mountain,2025-06-13 10:46:48,2025-06-13 10:50:36,2025-06-13 10:26:48,2025-06-13 11:48:48,17.1,19.4,24.8,39.5,3.8,0,0.329,10,160.5
RT-0063,7,STP-00511,39.242481,36.823341,14.43,mountain,2025-06-13 11:21:24,2025-06-13 11:25:00,2025-06-13 10:51:24,2025-06-13 12:48:24,14.0,13.6,17.5,27.1,3.6,0,0.125,8,154.0
RT-0063,8,STP-00512,39.239053,36.836542,21.65,mountain,2025-06-13 12:03:48,2025-06-13 12:07:36,2025-06-13 11:34:48,2025-06-13 13:53:48,18.8,19.2,28.4,44.3,3.8,0,0.34,8,15.7
RT-0063,9,STP-00513,39.815957,37.233461,11.84,mountain,2025-06-13 12:33:00,2025-06-13 12:33:24,2025-06-13 12:23:00,2025-06-13 14:01:00,18.0,20.4,10.4,13.9,0.4,0,0.136,13,133.6
RT-0063,10,STP-00514,39.788546,37.433059,23.63,mountain,2025-06-13 13:20:30,2025-06-13 13:19:06,2025-06-13 13:10:30,2025-06-13 15:06:30,9.9,7.3,29.5,46.3,-1.4,0,0.05,4,26.1
RT-0063,11,STP-00515,39.559188,37.256193,14.2,mountain,2025-06-13 13:43:54,2025-06-13 13:52:24,2025-06-13 13:32:54,2025-06-13 14:20:54,14.3,16.2,13.5,23.3,8.5,0,0.143,3,52.4
RT-0064,1,STP-00516,39.591615,36.838225,6.24,urban,2025-06-13 09:05:48,2025-06-13 09:10:06,2025-06-13 08:51:48,2025-06-13 09:42:48,10.5,14.2,5.8,6.1,4.3,0,0.138,1,105.9
RT-0064,2,STP-00517,39.596268,37.034962,24.48,urban,2025-06-13 09:43:30,2025-06-13 09:42:12,2025-06-13 09:19:30,2025-06-13 11:29:30,6.0,2.3,27.2,25.8,-1.3,0,0.12,4,135.2
RT-0064,3,STP-00518,39.636744,36.967313,10.23,urban,2025-06-13 10:09:54,2025-06-13 10:17:24,2025-06-13 09:59:54,2025-06-13 12:00:54,18.7,20.1,20.4,20.6,7.5,0,0.294,8,47.8
RT-0064,4,STP-00519,39.588284,36.899681,23.96,urban,2025-06-13 10:53:18,2025-06-13 11:04:00,2025-06-13 10:43:18,2025-06-13 12:09:18,8.1,8.2,24.7,26.6,10.7,0,0.176,3,166.1
RT-0064,5,STP-00520,39.437872,37.188153,16.89,urban,2025-06-13 11:25:42,2025-06-13 11:30:00,2025-06-13 11:10:42,2025-06-13 12:23:42,19.6,17.5,24.3,26.7,4.3,0,0.071,4,43.6
RT-0064,6,STP-00521,39.519343,37.058748,3.47,urban,2025-06-13 11:55:30,2025-06-13 11:54:24,2025-06-13 11:25:30,2025-06-13 12:39:30,5.3,6.5,10.2,9.5,-1.1,0,0.149,11,31.8
RT-0064,7,STP-00522,39.756429,36.934177,6.77,urban,2025-06-13 12:00:06,2025-06-13 12:06:36,2025-06-13 11:48:06,2025-06-13 12:45:06,14.3,17.9,-0.7,2.1,6.5,0,0.151,7,176.3
RT-0064,8,STP-00523,39.303997,36.97302,11.23,urban,2025-06-13 12:16:42,2025-06-13 12:18:36,2025-06-13 11:48:42,2025-06-13 13:10:42,8.7,7.4,2.3,3.3,1.9,0,0.252,1,153.8
RT-0065,1,STP-00524,39.471681,37.417695,22.2,rural,2025-06-13 09:34:30,2025-06-13 09:29:30,2025-06-13 09:09:30,2025-06-13 11:28:30,18.3,17.5,34.5,33.6,-5.0,0,0.3,4,146.8
RT-0065,2,STP-00525,39.84483,37.208788,11.23,rural,2025-06-13 10:03:12,2025-06-13 10:02:48,2025-06-13 09:38:12,2025-06-13 11:33:12,15.7,17.7,10.4,10.2,-0.4,0,0.015,9,140.4
RT-0065,3,STP-00526,39.37817,36.859331,7.83,rural,2025-06-13 10:31:12,2025-06-13 10:40:42,2025-06-13 10:09:12,2025-06-13 12:14:12,10.9,14.1,12.3,14.4,9.5,0,0.301,5,87.9
RT-0065,4,STP-00527,39.763153,37.021914,9.49,rural,2025-06-13 10:49:54,2025-06-13 10:52:18,2025-06-13 10:26:54,2025-06-13 12:16:54,5.6,6.0,7.8,5.8,2.4,0,0.153,9,126.1
RT-0065,5,STP-00528,39.393497,36.959419,6.95,rural,2025-06-13 11:04:36,2025-06-13 11:15:18,2025-06-13 10:38:36,2025-06-13 12:39:36,10.4,10.2,9.1,8.3,10.7,0,0.047,2,62.4
RT-0065,6,STP-00529,39.898884,37.326668,10.93,rural,2025-06-13 11:23:48,2025-06-13 11:29:18,2025-06-13 11:05:48,2025-06-13 12:17:48,15.1,8.3,8.8,6.9,5.5,0,0.296,5,64.0
RT-0065,7,STP-00530,39.657864,37.492492,23.07,rural,2025-06-13 12:10:48,2025-06-13 12:19:30,2025-06-13 11:48:48,2025-06-13 13:54:48,17.3,17.0,31.9,31.9,8.7,0,0.381,13,199.4
RT-0066,1,STP-00531,39.792061,37.100155,8.01,mountain,2025-06-14 08:09:00,2025-06-14 08:05:36,2025-06-14 07:45:00,2025-06-14 09:38:00,8.5,9.2,9.0,8.5,-3.4,0,0.377,10,158.3
RT-0066,2,STP-00532,39.767281,37.384009,12.19,mountain,2025-06-14 08:23:06,2025-06-14 08:26:48,2025-06-14 08:09:06,2025-06-14 09:32:06,5.5,5.4,5.6,5.9,3.7,0,0.136,3,117.6
RT-0066,3,STP-00533,39.297394,37.48407,12.22,mountain,2025-06-14 08:41:18,2025-06-14 08:37:42,2025-06-14 08:13:18,2025-06-14 09:13:18,16.7,16.5,12.7,12.2,-3.6,0,0.398,9,63.4
RT-0066,4,STP-00534,39.532344,37.030189,15.5,mountain,2025-06-14 09:20:00,2025-06-14 09:15:00,2025-06-14 09:04:00,2025-06-14 10:40:00,13.6,14.4,22.0,23.8,-5.0,0,0.385,7,196.1
RT-0066,5,STP-00535,39.837942,37.070126,17.06,mountain,2025-06-14 09:53:00,2025-06-14 09:57:00,2025-06-14 09:24:00,2025-06-14 11:25:00,15.1,15.3,19.4,20.7,4.0,0,0.082,3,11.3
RT-0066,6,STP-00536,39.575517,37.134776,9.4,mountain,2025-06-14 10:13:54,2025-06-14 10:15:24,2025-06-14 09:50:54,2025-06-14 11:33:54,10.5,11.3,5.8,6.3,1.5,0,0.028,1,38.5
RT-0066,7,STP-00537,39.611244,37.151733,24.01,mountain,2025-06-14 10:55:00,2025-06-14 10:55:48,2025-06-14 10:30:00,2025-06-14 11:45:00,8.1,5.2,30.6,26.8,0.8,0,0.274,7,164.5
RT-0066,8,STP-00538,39.543671,37.123887,9.06,mountain,2025-06-14 11:16:42,2025-06-14 11:19:48,2025-06-14 10:59:42,2025-06-14 12:53:42,6.0,8.3,13.6,12.4,3.1,0,0.016,7,122.9
RT-0067,1,STP-00539,39.490537,36.925705,9.33,highway,2025-06-14 09:15:12,2025-06-14 09:11:24,2025-06-14 08:53:12,2025-06-14 11:03:12,15.5,12.0,15.2,20.4,-3.8,0,0.247,12,159.5
RT-0067,2,STP-00540,39.817789,37.176416,12.51,highway,2025-06-14 09:40:12,2025-06-14 09:45:06,2025-06-14 09:29:12,2025-06-14 10:40:12,15.5,14.7,9.5,12.6,4.9,0,0.267,2,81.7
RT-0067,3,STP-00541,39.273657,37.336577,4.47,highway,2025-06-14 09:59:30,2025-06-14 09:54:30,2025-06-14 09:32:30,2025-06-14 10:44:30,18.6,18.6,3.8,5.5,-5.0,0,0.13,7,198.5
RT-0067,4,STP-00542,39.336083,36.826442,12.92,highway,2025-06-14 10:33:30,2025-06-14 10:40:54,2025-06-14 10:09:30,2025-06-14 11:51:30,11.9,13.6,15.4,17.8,7.4,0,0.1,2,129.6
RT-0067,5,STP-00543,39.298179,37.374299,18.6,highway,2025-06-14 11:12:36,2025-06-14 11:21:54,2025-06-14 10:45:36,2025-06-14 13:06:36,12.0,16.9,27.2,33.7,9.3,0,0.337,8,18.3
RT-0067,6,STP-00544,39.391277,37.108461,6.75,highway,2025-06-14 11:35:00,2025-06-14 11:41:42,2025-06-14 11:20:00,2025-06-14 12:14:00,9.4,9.1,10.4,12.6,6.7,0,0.071,9,149.6
RT-0067,7,STP-00545,39.271955,37.283243,18.72,highway,2025-06-14 12:11:42,2025-06-14 12:16:18,2025-06-14 11:45:42,2025-06-14 14:03:42,11.6,9.1,27.3,32.0,4.6,0,0.178,1,168.1
RT-0067,8,STP-00546,39.892503,37.035982,16.16,highway,2025-06-14 12:47:18,2025-06-14 12:58:36,2025-06-14 12:30:18,2025-06-14 13:42:18,8.0,9.1,24.0,31.3,11.3,0,0.077,4,78.1
RT-0067,9,STP-00547,39.428999,37.193438,17.72,highway,2025-06-14 13:18:30,2025-06-14 13:41:54,2025-06-14 13:03:30,2025-06-14 13:53:30,17.0,17.5,23.2,27.7,23.4,0,0.076,14,134.5
RT-0068,1,STP-00548,39.472431,37.121143,23.56,urban,2025-06-14 07:24:06,2025-06-14 07:27:18,2025-06-14 07:09:06,2025-06-14 07:55:06,8.5,9.5,24.1,31.6,3.2,0,0.026,2,74.5
RT-0068,2,STP-00549,39.575327,37.493372,20.93,urban,2025-06-14 07:54:54,2025-06-14 07:52:00,2025-06-14 07:25:54,2025-06-14 09:27:54,6.0,5.9,22.3,31.5,-2.9,0,0.34,4,85.2
RT-0068,3,STP-00550,39.681338,37.484615,6.77,urban,2025-06-14 08:15:36,2025-06-14 08:14:48,2025-06-14 08:01:36,2025-06-14 09:27:36,19.7,22.7,14.7,21.7,-0.8,0,0.267,12,80.8
RT-0068,4,STP-00551,39.362824,37.231444,4.49,urban,2025-06-14 08:51:36,2025-06-14 08:53:48,2025-06-14 08:34:36,2025-06-14 10:25:36,11.7,8.6,16.3,17.2,2.2,0,0.359,9,129.9
RT-0068,5,STP-00552,39.649427,36.966645,9.79,urban,2025-06-14 09:14:24,2025-06-14 09:09:24,2025-06-14 08:49:24,2025-06-14 10:21:24,14.3,16.2,11.1,15.8,-5.0,0,0.29,1,31.8
RT-0068,6,STP-00553,39.768897,37.325386,24.75,urban,2025-06-14 09:48:48,2025-06-14 09:54:00,2025-06-14 09:37:48,2025-06-14 11:24:48,7.0,5.0,20.1,28.1,5.2,0,0.092,6,130.5
RT-0068,7,STP-00554,39.810894,37.16503,19.12,urban,2025-06-14 10:16:54,2025-06-14 10:22:54,2025-06-14 09:59:54,2025-06-14 12:13:54,5.8,4.5,21.1,28.4,6.0,0,0.073,15,134.7
RT-0068,8,STP-00555,39.584193,37.356663,16.86,urban,2025-06-14 10:48:18,2025-06-14 10:55:36,2025-06-14 10:34:18,2025-06-14 11:44:18,19.3,20.2,25.6,35.9,7.3,0,0.082,1,128.7
RT-0068,9,STP-00556,39.51379,37.244923,14.16,urban,2025-06-14 11:19:36,2025-06-14 11:29:18,2025-06-14 11:04:36,2025-06-14 13:06:36,7.5,9.1,12.0,16.5,9.7,0,0.109,4,52.8
RT-0069,1,STP-00557,39.755491,36.813868,4.76,mountain,2025-06-14 08:10:42,2025-06-14 08:09:48,2025-06-14 07:41:42,2025-06-14 09:35:42,7.5,3.8,10.7,13.3,-0.9,0,0.153,8,87.4
RT-0069,2,STP-00558,39.398258,37.193499,21.79,mountain,2025-06-14 08:45:00,2025-06-14 08:40:00,2025-06-14 08:30:00,2025-06-14 09:47:00,13.9,15.1,26.8,31.4,-5.0,0,0.192,3,112.8
RT-0069,3,STP-00559,39.858199,37.479345,10.33,mountain,2025-06-14 09:10:36,2025-06-14 09:07:24,2025-06-14 08:44:36,2025-06-14 10:27:36,18.7,18.9,11.7,9.7,-3.2,0,0.149,1,7.5
RT-0069,4,STP-00560,39.734066,37.469968,13.77,mountain,2025-06-14 09:41:36,2025-06-14 09:36:36,2025-06-14 09:28:36,2025-06-14 11:00:36,11.1,10.6,12.3,16.1,-5.0,0,0.309,1,198.5
RT-0069,5,STP-00561,39.369647,36.824155,19.53,mountain,2025-06-14 10:11:36,2025-06-14 10:18:00,2025-06-14 09:41:36,2025-06-14 11:30:36,14.5,13.0,18.9,26.0,6.4,0,0.325,6,140.8
RT-0070,1,STP-00562,39.312999,36.881711,18.34,highway,2025-06-14 10:19:36,2025-06-14 10:16:30,2025-06-14 10:02:36,2025-06-14 12:06:36,11.8,10.4,19.6,25.2,-3.1,0,0.037,11,33.7
RT-0070,2,STP-00563,39.684286,37.150453,18.66,highway,2025-06-14 10:47:54,2025-06-14 10:53:06,2025-06-14 10:31:54,2025-06-14 12:11:54,19.6,21.4,16.5,24.5,5.2,0,0.213,2,106.1
RT-0070,3,STP-00564,39.441075,36.899899,22.51,highway,2025-06-14 11:27:30,2025-06-14 11:24:54,2025-06-14 11:15:30,2025-06-14 12:10:30,16.3,13.7,20.0,26.1,-2.6,0,0.299,15,146.9
RT-0070,4,STP-00565,39.49179,37.001838,23.46,highway,2025-06-14 12:08:30,2025-06-14 12:12:36,2025-06-14 11:55:30,2025-06-14 12:46:30,19.8,17.7,24.7,35.4,4.1,0,0.172,14,100.9
RT-0070,5,STP-00566,39.241287,36.927911,6.88,highway,2025-06-14 12:37:36,2025-06-14 12:42:54,2025-06-14 12:13:36,2025-06-14 14:19:36,12.3,11.1,9.3,13.7,5.3,0,0.304,9,190.0
RT-0070,6,STP-00567,39.287277,36.844984,8.71,highway,2025-06-14 13:04:30,2025-06-14 13:05:54,2025-06-14 12:34:30,2025-06-14 13:55:30,14.4,14.8,14.6,21.5,1.4,0,0.012,10,26.3
RT-0070,7,STP-00568,39.267789,37.165634,8.17,highway,2025-06-14 13:20:18,2025-06-14 13:25:54,2025-06-14 13:10:18,2025-06-14 15:15:18,5.1,2.2,1.4,-3.2,5.6,0,0.003,5,151.6
RT-0070,8,STP-00569,39.440154,37.020657,16.27,highway,2025-06-14 13:53:24,2025-06-14 13:59:12,2025-06-14 13:24:24,2025-06-14 15:17:24,19.0,21.6,28.0,38.2,5.8,0,0.096,8,152.6
RT-0070,9,STP-00570,39.707654,37.421579,10.95,highway,2025-06-14 14:20:00,2025-06-14 14:32:18,2025-06-14 14:07:00,2025-06-14 14:50:00,19.6,20.4,7.6,7.8,12.3,0,0.056,14,69.4
RT-0071,1,STP-00571,39.890327,37.470283,22.12,highway,2025-06-15 08:25:06,2025-06-15 08:32:42,2025-06-15 08:00:06,2025-06-15 10:00:06,17.2,17.9,25.1,24.0,7.6,0,0.325,6,93.1
RT-0071,2,STP-00572,39.755772,37.043834,3.37,highway,2025-06-15 08:45:24,2025-06-15 08:48:54,2025-06-15 08:28:24,2025-06-15 10:32:24,17.1,17.4,3.1,-0.2,3.5,0,0.376,6,137.2
RT-0071,3,STP-00573,39.564038,37.200325,23.71,highway,2025-06-15 09:23:42,2025-06-15 09:28:06,2025-06-15 09:04:42,2025-06-15 11:10:42,15.5,16.5,21.2,21.6,4.4,0,0.343,2,148.2
RT-0071,4,STP-00574,39.537518,37.178468,14.1,highway,2025-06-15 10:02:18,2025-06-15 10:13:24,2025-06-15 09:38:18,2025-06-15 10:53:18,9.5,6.5,23.1,27.1,11.1,0,0.097,11,199.3
RT-0071,5,STP-00575,39.38034,37.133412,6.75,highway,2025-06-15 10:27:12,2025-06-15 10:32:30,2025-06-15 10:07:12,2025-06-15 11:46:12,6.6,5.2,15.4,15.5,5.3,0,0.359,12,10.7
RT-0071,6,STP-00576,39.620476,37.250791,5.71,highway,2025-06-15 10:44:42,2025-06-15 10:58:54,2025-06-15 10:24:42,2025-06-15 11:42:42,15.9,14.5,10.9,14.0,14.2,0,0.151,2,160.1
RT-0071,7,STP-00577,39.261376,36.862398,18.78,highway,2025-06-15 11:22:42,2025-06-15 11:31:36,2025-06-15 10:59:42,2025-06-15 12:21:42,14.6,15.6,22.1,22.3,8.9,0,0.296,9,193.4
RT-0071,8,STP-00578,39.613042,36.9329,23.62,highway,2025-06-15 12:05:36,2025-06-15 12:19:36,2025-06-15 11:43:36,2025-06-15 13:48:36,10.5,8.8,28.3,28.2,14.0,0,0.155,14,66.1
RT-0071,9,STP-00579,39.576805,37.122422,12.32,highway,2025-06-15 12:32:06,2025-06-15 12:43:54,2025-06-15 12:03:06,2025-06-15 14:17:06,19.0,21.0,16.0,16.3,11.8,0,0.058,3,106.4
RT-0071,10,STP-00580,39.68202,36.991417,23.74,highway,2025-06-15 13:22:42,2025-06-15 13:41:54,2025-06-15 13:11:42,2025-06-15 15:08:42,11.8,13.9,31.6,30.6,19.2,0,0.339,10,60.3
RT-0071,11,STP-00581,39.712861,37.367293,15.63,highway,2025-06-15 13:50:54,2025-06-15 14:18:18,2025-06-15 13:30:54,2025-06-15 14:39:54,9.4,8.2,16.4,17.0,27.4,0,0.28,7,16.5
RT-0072,1,STP-00582,39.674529,37.49322,23.31,highway,2025-06-15 10:29:36,2025-06-15 10:24:36,2025-06-15 10:14:36,2025-06-15 11:01:36,15.9,15.4,29.6,37.3,-5.0,0,0.303,5,197.0
RT-0072,2,STP-00583,39.753894,37.406099,11.6,highway,2025-06-15 10:55:24,2025-06-15 10:54:42,2025-06-15 10:28:24,2025-06-15 12:15:24,15.4,16.4,9.9,14.5,-0.7,0,0.022,4,141.7
RT-0072,3,STP-00584,39.336959,37.255867,23.56,highway,2025-06-15 11:36:36,2025-06-15 11:43:30,2025-06-15 11:17:36,2025-06-15 12:24:36,13.7,17.2,25.8,35.0,6.9,0,0.145,8,140.7
RT-0072,4,STP-00585,39.267233,37.481911,21.84,highway,2025-06-15 12:23:30,2025-06-15 12:30:48,2025-06-15 12:00:30,2025-06-15 14:19:30,17.9,14.1,33.2,46.3,7.3,0,0.072,7,190.3
RT-0072,5,STP-00586,39.542038,37.281589,4.15,highway,2025-06-15 12:53:36,2025-06-15 12:57:00,2025-06-15 12:31:36,2025-06-15 13:54:36,13.9,14.2,12.2,17.6,3.4,0,0.382,3,127.3
RT-0072,6,STP-00587,39.511583,36.808122,17.36,highway,2025-06-15 13:22:54,2025-06-15 13:33:36,2025-06-15 12:58:54,2025-06-15 15:15:54,16.9,18.8,15.4,18.2,10.7,0,0.047,11,22.5
RT-0072,7,STP-00588,39.756041,36.926768,5.69,highway,2025-06-15 13:39:42,2025-06-15 13:39:42,2025-06-15 13:11:42,2025-06-15 15:10:42,8.4,11.7,-0.1,-0.6,0.0,0,0.194,10,116.7
RT-0073,1,STP-00589,39.589242,37.175492,9.56,mountain,2025-06-15 08:14:36,2025-06-15 08:17:42,2025-06-15 07:59:36,2025-06-15 09:35:36,15.7,15.3,14.6,14.8,3.1,0,0.325,14,160.1
RT-0073,2,STP-00590,39.619372,36.925956,13.75,mountain,2025-06-15 08:40:12,2025-06-15 08:40:18,2025-06-15 08:24:12,2025-06-15 10:34:12,15.7,14.9,9.9,10.9,0.1,0,0.222,13,132.1
RT-0073,3,STP-00591,39.409005,37.476393,20.61,mountain,2025-06-15 09:22:30,2025-06-15 09:25:18,2025-06-15 09:04:30,2025-06-15 09:56:30,8.1,8.6,26.6,27.5,2.8,0,0.069,3,22.1
RT-0073,4,STP-00592,39.54331,37.019055,24.5,mountain,2025-06-15 09:57:54,2025-06-15 09:56:30,2025-06-15 09:38:54,2025-06-15 11:51:54,5.7,5.5,27.3,26.2,-1.4,0,0.364,9,181.4
RT-0073,5,STP-00593,39.782839,37.470196,24.93,mountain,2025-06-15 10:28:48,2025-06-15 10:26:54,2025-06-15 10:11:48,2025-06-15 11:02:48,15.3,16.9,25.2,25.8,-1.9,0,0.241,11,164.9
RT-0073,6,STP-00594,39.519247,37.461318,7.75,mountain,2025-06-15 10:51:42,2025-06-15 10:55:30,2025-06-15 10:33:42,2025-06-15 12:09:42,14.3,13.3,7.6,6.9,3.8,0,0.271,2,112.2
RT-0074,1,STP-00595,39.623461,37.093781,14.79,urban,2025-06-15 08:25:06,2025-06-15 08:28:36,2025-06-15 08:04:06,2025-06-15 10:07:06,19.9,16.8,25.1,25.3,3.5,0,0.061,12,130.9
RT-0074,2,STP-00596,39.43055,36.862282,24.83,urban,2025-06-15 09:13:42,2025-06-15 09:15:12,2025-06-15 08:46:42,2025-06-15 09:57:42,14.1,12.2,28.7,30.5,1.5,0,0.364,2,57.7
RT-0074,3,STP-00597,39.286452,37.168533,20.12,urban,2025-06-15 09:57:24,2025-06-15 10:06:00,2025-06-15 09:40:24,2025-06-15 11:15:24,9.1,8.1,29.6,35.6,8.6,0,0.35,2,78.5
